Wed Jul  3 15:53:48 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:05 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:05 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:05 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:06 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:06 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:06 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:07 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:07 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:07 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:09 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:09 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:09 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:10 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:10 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:10 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:11 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:11 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:11 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:12 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:12 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:12 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:14 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:14 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:14 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:15 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:15 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:15 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:16 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:16 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:16 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:17 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:17 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:17 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:18 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:19 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:19 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:20 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:20 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:20 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:20 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:20 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:20 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:21 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:21 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:21 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:23 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:23 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:23 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:24 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:24 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:24 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:25 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:25 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:25 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:26 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:26 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:26 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:28 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:28 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:28 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:29 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:29 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:29 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:30 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:30 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:30 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:31 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:32 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:32 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:33 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:33 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:33 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:34 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:34 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:34 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:35 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:35 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:35 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:37 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:37 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:37 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:38 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:38 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:38 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:39 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:39 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:39 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:40 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:40 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:40 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:42 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:42 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:42 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:43 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:43 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:43 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:44 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:44 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:44 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:45 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:45 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:45 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:47 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:47 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:47 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:48 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:48 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:48 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:49 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:49 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:49 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:50 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:50 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:50 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:51 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:52 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:52 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:53 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:53 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:53 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:54 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:54 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:54 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:55 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:55 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:55 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:56 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:57 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:57 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:58 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:58 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:58 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:01:59 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:01:59 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:01:59 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:00 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:00 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:00 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:01 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:02 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:02 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:03 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:03 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:03 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:04 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:04 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:04 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:05 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:05 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:05 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:06 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:07 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:07 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:08 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:08 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:08 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:09 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:09 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:09 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:10 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:10 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:10 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:11 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:02:12 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:02:12 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:02:12 2019 | suddenStop | Collector was closed
Fri Sep 13 10:07:02 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:03 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:03 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:04 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:04 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:04 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:05 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:05 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:05 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:06 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:06 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:06 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:07 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:07 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:07 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:09 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:09 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:09 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:10 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:10 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:10 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:11 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:11 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:11 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:12 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:13 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:13 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:14 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:14 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:14 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:15 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:15 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:15 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:16 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:16 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:16 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:17 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:18 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:18 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:19 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:07:19 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:07:19 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:07:24 2019 | suddenStop | Collector was closed
Fri Sep 13 10:13:10 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:10 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:10 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:12 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:12 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:12 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:13 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:13 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:13 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:14 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:14 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:14 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:15 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:15 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:15 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:16 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:17 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:17 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:18 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:18 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:18 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:19 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:19 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:19 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:20 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:20 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:20 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:21 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:22 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:22 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:23 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:23 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:23 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:24 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:24 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:24 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:25 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:25 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:25 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:26 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:26 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:26 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:35 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:35 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:35 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:36 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:36 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:36 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:37 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:37 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:37 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:38 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:13:39 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:13:39 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:13:39 2019 | suddenStop | Collector was closed
Fri Sep 13 10:18:28 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:28 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:28 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:29 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:29 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:29 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:31 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:31 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:31 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:32 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:32 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:32 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:33 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:33 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:33 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:34 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:34 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:34 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:36 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:36 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:36 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:37 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:37 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:37 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:38 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:38 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:38 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:40 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:40 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:40 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:41 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:41 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:41 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:42 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:42 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:42 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:44 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:44 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:44 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:45 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:45 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:45 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:53 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:53 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:53 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:54 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:54 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:54 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:56 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:56 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:56 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:57 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:57 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:57 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:58 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:18:58 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:18:58 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:18:59 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:00 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:00 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:01 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:01 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:01 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:02 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:02 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:02 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:03 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:03 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:03 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:04 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:05 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:05 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:06 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:06 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:06 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:07 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:08 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:08 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:09 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:09 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:09 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:10 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:10 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:10 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:12 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:19:12 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:19:12 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:19:13 2019 | suddenStop | Collector was closed
Fri Sep 13 10:21:20 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:20 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:20 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:21 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:21 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:21 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:22 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:22 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:22 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:24 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:24 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:24 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:25 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:25 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:25 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:26 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:26 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:26 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:27 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:27 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:27 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:28 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:29 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:29 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:30 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:30 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 10:21:30 2019 | DB_readData | Data was read successfully
Fri Sep 13 10:21:31 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 10:21:31 2019 | DB_saveAirline | Data was saved successfully
